SKU;Quantidade;Preco;Marca;Descricao
"AD000JK4964CPABCN420261";0;519.61;"adidas";"Tênis adidas Latin Run 2.0 Masculino Corrida Esporte Leve"
"AD000JK4964CPABCN430262";0;519.61;"adidas";"Tênis adidas Latin Run 2.0 Masculino Corrida Esporte Leve"
"AD000JQ8660ABABAB350201";0;471.68;"adidas";"Tênis adidas Park St 2.0 Feminino Original Confortável"
"AD000JQ8660ABABAB360200";0;471.68;"adidas";"Tênis adidas Park St 2.0 Feminino Original Confortável"
"AD000JQ8660ABABAB370203";0;471.68;"adidas";"Tênis adidas Park St 2.0 Feminino Original Confortável"
"AD000JQ8660ABABAB380202";3;471.68;"adidas";"Tênis adidas Park St 2.0 Feminino Original Confortável"
"AD000JQ8660ABABAB390204";0;471.68;"adidas";"Tênis adidas Park St 2.0 Feminino Original Confortável"
"AD000JQ8660ABABAB400256";0;471.68;"adidas";"Tênis adidas Park St 2.0 Feminino Original Confortável"
"AD000KJ0082AAAACN380300";0;454.64;"adidas";"Tênis adidas Duramo Rc2 Masculino Caminhada Treino Academia"
"AD000KJ0082AAAACN390301";1;454.64;"adidas";"Tênis adidas Duramo Rc2 Masculino Caminhada Treino Academia"
"AD000KJ0082AAAACN400302";0;454.64;"adidas";"Tênis adidas Duramo Rc2 Masculino Caminhada Treino Academia"
"AD000KJ0082AAAACN410303";0;454.64;"adidas";"Tênis adidas Duramo Rc2 Masculino Caminhada Treino Academia"
"AD000KJ0082AAAACN420304";0;454.64;"adidas";"Tênis adidas Duramo Rc2 Masculino Caminhada Treino Academia"
"AD000KJ0082AAAACN430305";0;454.64;"adidas";"Tênis adidas Duramo Rc2 Masculino Caminhada Treino Academia"
"AD000KJ0963AAABBL340283";0;649.55;"adidas";"Tênis adidas Boost Run  Feminino Amortecimento Confortável"
"AD000KJ0963AAABBL350284";0;649.55;"adidas";"Tênis adidas Boost Run  Feminino Amortecimento Confortável"
"AD000KJ0963AAABBL360285";0;649.55;"adidas";"Tênis adidas Boost Run  Feminino Amortecimento Confortável"
"AD000KJ0963AAABBL370286";0;649.55;"adidas";"Tênis adidas Boost Run  Feminino Amortecimento Confortável"
"AD000KJ0963AAABBL380287";0;649.55;"adidas";"Tênis adidas Boost Run  Feminino Amortecimento Confortável"
"AD000KJ0963AAABBL390288";0;649.55;"adidas";"Tênis adidas Boost Run  Feminino Amortecimento Confortável"
"AD000KJ0963AAABBL400289";0;649.55;"adidas";"Tênis adidas Boost Run  Feminino Amortecimento Confortável"
"AD000KJ0965BLCUAZ340318";0;649.55;"adidas";"Tênis adidas Boost Run  Feminino Amortecimento Confortável"
"AD000KJ0965BLCUAZ350319";1;649.55;"adidas";"Tênis adidas Boost Run  Feminino Amortecimento Confortável"
"AD000KJ0965BLCUAZ360320";0;649.55;"adidas";"Tênis adidas Boost Run  Feminino Amortecimento Confortável"
"AD000KJ0965BLCUAZ370321";0;649.55;"adidas";"Tênis adidas Boost Run  Feminino Amortecimento Confortável"
"AD000KJ0965BLCUAZ380322";1;649.55;"adidas";"Tênis adidas Boost Run  Feminino Amortecimento Confortável"
"AD000KJ0965BLCUAZ390323";0;649.55;"adidas";"Tênis adidas Boost Run  Feminino Amortecimento Confortável"
"AD000KJ0965BLCUAZ400324";0;649.55;"adidas";"Tênis adidas Boost Run  Feminino Amortecimento Confortável"
"AD000KJ1748AAABCL430337";1;499.99;"adidas";"Tênis adidas Response 2 Masculino Confortável Leve Versátil Preto/branco Liso 43 Br"
"AD000KJ7809ABAAAB380312";0;454.64;"adidas";"Tênis adidas Grand Court Base 3.0 Masculino Leve Confortável"
"AD000KJ7809ABAAAB390313";0;454.64;"adidas";"Tênis adidas Grand Court Base 3.0 Masculino Leve Confortável"
"AD000KJ7809ABAAAB400314";4;454.64;"adidas";"Tênis adidas Grand Court Base 3.0 Masculino Leve Confortável"
"AD000KJ7809ABAAAB410315";0;454.64;"adidas";"Tênis adidas Grand Court Base 3.0 Masculino Leve Confortável"
"AD000KJ7809ABAAAB420316";0;454.64;"adidas";"Tênis adidas Grand Court Base 3.0 Masculino Leve Confortável"
"AD000KJ7809ABAAAB430317";0;454.64;"adidas";"Tênis adidas Grand Court Base 3.0 Masculino Leve Confortável"
"ARM103CBRT39";0;499.99;"Aramis";"Tênis Aramis Deep Leather Couro Branco Masculino Original"
"ARM103CBRT40";1;499.99;"Aramis";"Tênis Aramis Deep Leather Couro Branco Masculino Original"
"ARM103CBRT41";0;499.99;"Aramis";"Tênis Aramis Deep Leather Couro Branco Masculino Original"
"ARM103CBRT42";0;499.99;"Aramis";"Tênis Aramis Deep Leather Couro Branco Masculino Original"
"ARM103CBRT43";0;499.99;"Aramis";"Tênis Aramis Deep Leather Couro Branco Masculino Original"
"ARM103CPTCHT39";0;499.99;"Aramis";"Tênis Aramis Deep Leather Couro Branco Masculino Original"
"ARM103CPTCHT40";0;499.99;"Aramis";"Tênis Aramis Deep Leather Couro Branco Masculino Original"
"ARM103CPTCHT41";0;499.99;"Aramis";"Tênis Aramis Deep Leather Couro Branco Masculino Original"
"ARM103CPTCHT42";0;499.99;"Aramis";"Tênis Aramis Deep Leather Couro Branco Masculino Original"
"ARM103CPTCHT43";0;499.99;"Aramis";"Tênis Aramis Deep Leather Couro Branco Masculino Original"
"BI000532026AAAFCN280117";0;231.26;"Bibi";"Tênis Infantil Bibi Action Tecido Confortável Kids Original"
"BI000532026AAAFCN310114";0;231.26;"Bibi";"Tênis Infantil Bibi Action Tecido Confortável Kids Original"
"BI000532026AAAFCN320113";0;231.26;"Bibi";"Tênis Infantil Bibi Action Tecido Confortável Kids Original"
"BI000532026AAAFCN330112";0;231.26;"Bibi";"Tênis Infantil Bibi Action Tecido Confortável Kids Original"
"BI000532026AAAFCN350110";0;231.26;"Bibi";"Tênis Infantil Bibi Action Tecido Confortável Kids Original"
"BI000532026AAAFCN370016";0;231.26;"Bibi";"Tênis Infantil Bibi Action Tecido Confortável Kids Original"
"CHINELO12424CBRACZT3738";0;197.57;"Rider";"Chinelo Rider Pump 2 Masculino Leve Versátil Confortável"
"CHINELO12424CBRACZT39";0;197.57;"Rider";"Chinelo Rider Pump 2 Masculino Leve Versátil Confortável"
"CHINELO12424CBRACZT40";0;197.57;"Rider";"Chinelo Rider Pump 2 Masculino Leve Versátil Confortável"
"CHINELO12424CBRACZT41";0;197.57;"Rider";"Chinelo Rider Pump 2 Masculino Leve Versátil Confortável"
"CHINELO12424CBRACZT42";0;197.57;"Rider";"Chinelo Rider Pump 2 Masculino Leve Versátil Confortável"
"CHINELO12424CBRACZT4344";0;197.57;"Rider";"Chinelo Rider Pump 2 Masculino Leve Versátil Confortável"
"CHINELO12424CBRACZT45";0;197.57;"Rider";"Chinelo Rider Pump 2 Masculino Leve Versátil Confortável"
"CHINELO12424CPTOVDT3738";0;197.57;"Rider";"Chinelo Rider Pump 2 Masculino Leve Versátil Confortável"
"CHINELO12424CPTOVDT39";0;197.57;"Rider";"Chinelo Rider Pump 2 Masculino Leve Versátil Confortável"
"CHINELO12424CPTOVDT40";0;197.57;"Rider";"Chinelo Rider Pump 2 Masculino Leve Versátil Confortável"
"CHINELO12424CPTOVDT41";0;197.57;"Rider";"Chinelo Rider Pump 2 Masculino Leve Versátil Confortável"
"CHINELO12424CPTOVDT42";0;197.57;"Rider";"Chinelo Rider Pump 2 Masculino Leve Versátil Confortável"
"CHINELO12424CPTOVDT4344";0;197.57;"Rider";"Chinelo Rider Pump 2 Masculino Leve Versátil Confortável"
"CHINELO12424CPTOVDT45";0;197.57;"Rider";"Chinelo Rider Pump 2 Masculino Leve Versátil Confortável"
"CL00000C900AEAACN0G0007";4;369.99;"Chantal";"Sandália Baruk Apoio Retrope Chantal Bilateral Evolution"
"CL00000C900AEAACN0M0006";2;369.99;"Chantal";"Sandália Baruk Apoio Retrope Chantal Bilateral Evolution"
"CL00000C900AEAACN0P0005";0;369.99;"Chantal";"Sandália Baruk Apoio Retrope Chantal Bilateral Evolution"
"CL00000C900AEAACNGG0008";2;369.99;"Chantal";"Sandália Baruk Apoio Retrope Chantal Bilateral Evolution"
"CLBM671CBG";32;47.49;"Lupo";"Cueca Boxer Lupo Masculina Poliamida Box Sem Costura Adulto"
"CLBM671CBGG";0;47.49;"Lupo";"Cueca Boxer Lupo Masculina Poliamida Box Sem Costura Adulto"
"CLBM671CBM";0;47.49;"Lupo";"Cueca Boxer Lupo Masculina Poliamida Box Sem Costura Adulto"
"CLBM671CBP";1;47.49;"Lupo";"Cueca Boxer Lupo Masculina Poliamida Box Sem Costura Adulto"
"CLBM671GRAFXG";0;47.49;"Lupo";"Cueca Boxer Lupo Masculina Poliamida Box Sem Costura Adulto"
"CLBM671MARG";0;47.49;"Lupo";"Cueca Boxer Lupo Masculina Poliamida Box Sem Costura Adulto"
"CLBM671MARGG";0;47.49;"Lupo";"Cueca Boxer Lupo Masculina Poliamida Box Sem Costura Adulto"
"CLBM671MARM";0;47.49;"Lupo";"Cueca Boxer Lupo Masculina Poliamida Box Sem Costura Adulto"
"CLBM671MARP";0;47.49;"Lupo";"Cueca Boxer Lupo Masculina Poliamida Box Sem Costura Adulto"
"CLBM671MARXG";0;47.49;"Lupo";"Cueca Boxer Lupo Masculina Poliamida Box Sem Costura Adulto"
"CLBM671PTOG";0;47.49;"Lupo";"Cueca Boxer Lupo Masculina Poliamida Box Sem Costura Adulto"
"CLBM671PTOGG";0;47.49;"Lupo";"Cueca Boxer Lupo Masculina Poliamida Box Sem Costura Adulto"
"CLBM671PTOM";0;47.49;"Lupo";"Cueca Boxer Lupo Masculina Poliamida Box Sem Costura Adulto"
"CLBM671PTOP";0;47.49;"Lupo";"Cueca Boxer Lupo Masculina Poliamida Box Sem Costura Adulto"
"CLBM671PTOXG";0;47.49;"Lupo";"Cueca Boxer Lupo Masculina Poliamida Box Sem Costura Adulto"
"DEMOCRATA240501CBCT38";0;374.99;"Democrata";"Sapatenis Casual Couro Legitimo Democrata Block Branco Denim"
"DEMOCRATA240501CBCT39";0;374.99;"Democrata";"Sapatenis Casual Couro Legitimo Democrata Block Branco Denim"
"DEMOCRATA240501CBCT40";1;374.99;"Democrata";"Sapatenis Casual Couro Legitimo Democrata Block Branco Denim"
"DEMOCRATA240501CBCT41";0;374.99;"Democrata";"Sapatenis Casual Couro Legitimo Democrata Block Branco Denim"
"DEMOCRATA240501CBCT42";0;374.99;"Democrata";"Sapatenis Casual Couro Legitimo Democrata Block Branco Denim"
"DEMOCRATA240501CBCT43";0;374.99;"Democrata";"Sapatenis Casual Couro Legitimo Democrata Block Branco Denim"
"DEMOCRATA240501CBCT44";0;374.99;"Democrata";"Sapatenis Casual Couro Legitimo Democrata Block Branco Denim"
"DEMOCRATA240501CMOT38";0;374.99;"Democrata";"Sapatenis Casual Couro Legitimo Democrata Block Branco Denim"
"DEMOCRATA240501CMOT39";0;374.99;"Democrata";"Sapatenis Casual Couro Legitimo Democrata Block Branco Denim"
"DEMOCRATA240501CMOT40";0;374.99;"Democrata";"Sapatenis Casual Couro Legitimo Democrata Block Branco Denim"
"DEMOCRATA240501CMOT41";0;374.99;"Democrata";"Sapatenis Casual Couro Legitimo Democrata Block Branco Denim"
"DEMOCRATA240501CMOT42";0;374.99;"Democrata";"Sapatenis Casual Couro Legitimo Democrata Block Branco Denim"
"DEMOCRATA240501CMOT43";0;374.99;"Democrata";"Sapatenis Casual Couro Legitimo Democrata Block Branco Denim"
"DEMOCRATA240501CMOT44";0;374.99;"Democrata";"Sapatenis Casual Couro Legitimo Democrata Block Branco Denim"
"DEMOCRATA240501CPTOT42";0;374.99;"Democrata";"Sapatenis Casual Couro Legitimo Democrata Block Branco Denim"
"DEMOCRATAVOLP151301003CCONHQT38";0;299.9;"Democrata";"Democrata  Sapatênis Denim Volp Adulto Casual Original "
"DEMOCRATAVOLP151301003CCONHQT39";0;299.9;"Democrata";"Democrata  Sapatênis Denim Volp Adulto Casual Original "
"DEMOCRATAVOLP151301003CCONHQT40";0;299.9;"Democrata";"Democrata  Sapatênis Denim Volp Adulto Casual Original "
"DEMOCRATAVOLP151301003CCONHQT41";0;299.9;"Democrata";"Democrata  Sapatênis Denim Volp Adulto Casual Original "
"DEMOCRATAVOLP151301003CCONHQT42";0;299.9;"Democrata";"Democrata  Sapatênis Denim Volp Adulto Casual Original "
"DEMOCRATAVOLP151301003CCONHQT43";0;299.9;"Democrata";"Democrata  Sapatênis Denim Volp Adulto Casual Original "
"DEMOCRATAVOLP151301003CCONHQT44";0;299.9;"Democrata";"Democrata  Sapatênis Denim Volp Adulto Casual Original "
"DEMOCRATAVOLP151301003CPTMOT38";0;299.9;"Democrata";"Democrata  Sapatênis Denim Volp Adulto Casual Original "
"DEMOCRATAVOLP151301003CPTMOT39";1;299.9;"Democrata";"Democrata  Sapatênis Denim Volp Adulto Casual Original "
"DEMOCRATAVOLP151301003CPTMOT40";0;299.9;"Democrata";"Democrata  Sapatênis Denim Volp Adulto Casual Original "
"DEMOCRATAVOLP151301003CPTMOT41";0;299.9;"Democrata";"Democrata  Sapatênis Denim Volp Adulto Casual Original "
"DEMOCRATAVOLP151301003CPTMOT42";0;299.9;"Democrata";"Democrata  Sapatênis Denim Volp Adulto Casual Original "
"DEMOCRATAVOLP151301003CPTMOT43";0;299.9;"Democrata";"Democrata  Sapatênis Denim Volp Adulto Casual Original "
"DEMOCRATAVOLP151301003CPTMOT44";0;299.9;"Democrata";"Democrata  Sapatênis Denim Volp Adulto Casual Original "
"DM151401001AACNCN380189";0;291.24;"Democrata";"Sapatênis Democrata Denim Jay Couro Versátil Casual Elástico"
"DM151401001AACNCN390190";0;291.24;"Democrata";"Sapatênis Democrata Denim Jay Couro Versátil Casual Elástico"
"DM151401001AACNCN400191";1;291.24;"Democrata";"Sapatênis Democrata Denim Jay Couro Versátil Casual Elástico"
"DM151401001AACNCN410192";0;291.24;"Democrata";"Sapatênis Democrata Denim Jay Couro Versátil Casual Elástico"
"DM151401001AACNCN420193";0;291.24;"Democrata";"Sapatênis Democrata Denim Jay Couro Versátil Casual Elástico"
"DM151401001AACNCN430194";0;291.24;"Democrata";"Sapatênis Democrata Denim Jay Couro Versátil Casual Elástico"
"DM151401001AACNCN440195";0;291.24;"Democrata";"Sapatênis Democrata Denim Jay Couro Versátil Casual Elástico"
"DM151401003AHCNCN380196";0;291.24;"Democrata";"Sapatênis Democrata Denim Jay Couro Versátil Casual Elástico"
"DM151401003AHCNCN390197";0;291.24;"Democrata";"Sapatênis Democrata Denim Jay Couro Versátil Casual Elástico"
"DM151401003AHCNCN400198";0;291.24;"Democrata";"Sapatênis Democrata Denim Jay Couro Versátil Casual Elástico"
"DM151401003AHCNCN410199";0;291.24;"Democrata";"Sapatênis Democrata Denim Jay Couro Versátil Casual Elástico"
"DM151401003AHCNCN420200";0;291.24;"Democrata";"Sapatênis Democrata Denim Jay Couro Versátil Casual Elástico"
"DM151401003AHCNCN430201";0;291.24;"Democrata";"Sapatênis Democrata Denim Jay Couro Versátil Casual Elástico"
"DM151401003AHCNCN440202";0;291.24;"Democrata";"Sapatênis Democrata Denim Jay Couro Versátil Casual Elástico"
"DM151401004AECNCN380203";0;291.24;"Democrata";"Sapatênis Democrata Denim Jay Couro Versátil Casual Elástico"
"DM151401004AECNCN390204";0;291.24;"Democrata";"Sapatênis Democrata Denim Jay Couro Versátil Casual Elástico"
"DM151401004AECNCN400205";0;291.24;"Democrata";"Sapatênis Democrata Denim Jay Couro Versátil Casual Elástico"
"DM151401004AECNCN410206";0;291.24;"Democrata";"Sapatênis Democrata Denim Jay Couro Versátil Casual Elástico"
"DM151401004AECNCN420207";0;291.24;"Democrata";"Sapatênis Democrata Denim Jay Couro Versátil Casual Elástico"
"DM151401004AECNCN430208";0;291.24;"Democrata";"Sapatênis Democrata Denim Jay Couro Versátil Casual Elástico"
"DM151401004AECNCN440209";0;291.24;"Democrata";"Sapatênis Democrata Denim Jay Couro Versátil Casual Elástico"
"DM151401005BYCNCN380210";0;291.24;"Democrata";"Sapatênis Democrata Denim Jay Couro Versátil Casual Elástico"
"DM151401005BYCNCN390211";0;291.24;"Democrata";"Sapatênis Democrata Denim Jay Couro Versátil Casual Elástico"
"DM151401005BYCNCN400212";0;291.24;"Democrata";"Sapatênis Democrata Denim Jay Couro Versátil Casual Elástico"
"DM151401005BYCNCN410213";0;291.24;"Democrata";"Sapatênis Democrata Denim Jay Couro Versátil Casual Elástico"
"DM151401005BYCNCN420214";0;291.24;"Democrata";"Sapatênis Democrata Denim Jay Couro Versátil Casual Elástico"
"DM151401005BYCNCN430215";0;291.24;"Democrata";"Sapatênis Democrata Denim Jay Couro Versátil Casual Elástico"
"DM151401005BYCNCN440216";0;291.24;"Democrata";"Sapatênis Democrata Denim Jay Couro Versátil Casual Elástico"
"DM252101003AQAHCN380107";0;299.99;"Democrata";"Mocassim Easy Flow Democrata Couro Confortável Leve Casual"
"DM252101003AQAHCN390108";0;299.99;"Democrata";"Mocassim Easy Flow Democrata Couro Confortável Leve Casual"
"DM252101003AQAHCN400109";0;299.99;"Democrata";"Mocassim Easy Flow Democrata Couro Confortável Leve Casual"
"DM252101003AQAHCN410110";0;299.99;"Democrata";"Mocassim Easy Flow Democrata Couro Confortável Leve Casual"
"DM252101003AQAHCN420111";0;299.99;"Democrata";"Mocassim Easy Flow Democrata Couro Confortável Leve Casual"
"DM252101003AQAHCN430113";0;299.99;"Democrata";"Mocassim Easy Flow Democrata Couro Confortável Leve Casual"
"DM252101003AQAHCN440112";0;299.99;"Democrata";"Mocassim Easy Flow Democrata Couro Confortável Leve Casual"
"DM252101015AHBBCN380114";0;299.99;"Democrata";"Mocassim Easy Flow Democrata Couro Confortável Leve Casual"
"DM252101015AHBBCN390115";0;299.99;"Democrata";"Mocassim Easy Flow Democrata Couro Confortável Leve Casual"
"DM252101015AHBBCN400116";1;299.99;"Democrata";"Mocassim Easy Flow Democrata Couro Confortável Leve Casual"
"DM252101015AHBBCN410117";0;299.99;"Democrata";"Mocassim Easy Flow Democrata Couro Confortável Leve Casual"
"DM252101015AHBBCN420118";0;299.99;"Democrata";"Mocassim Easy Flow Democrata Couro Confortável Leve Casual"
"DM252101015AHBBCN430119";0;299.99;"Democrata";"Mocassim Easy Flow Democrata Couro Confortável Leve Casual"
"DM252101015AHBBCN440120";0;299.99;"Democrata";"Mocassim Easy Flow Democrata Couro Confortável Leve Casual"
"DM301102002AHCNCN390261";0;387.49;"Democrata";"Bota Democrata Garage Astro Masculina Couro Casual Conforto"
"DM301102002AHCNCN400262";1;387.49;"Democrata";"Bota Democrata Garage Astro Masculina Couro Casual Conforto"
"DM301102002AHCNCN410263";0;387.49;"Democrata";"Bota Democrata Garage Astro Masculina Couro Casual Conforto"
"DM301102002AHCNCN420264";0;387.49;"Democrata";"Bota Democrata Garage Astro Masculina Couro Casual Conforto"
"DM301102002AHCNCN430265";0;387.49;"Democrata";"Bota Democrata Garage Astro Masculina Couro Casual Conforto"
"DM301102002AHCNCN440266";0;387.49;"Democrata";"Bota Democrata Garage Astro Masculina Couro Casual Conforto"
"DM653101001AACNCN39328";0;419.28;"Democrata";"Tênis Democrata Pace Masculino Versátil Calce Fácil Leve"
"DM653101001AACNCN40329";0;419.28;"Democrata";"Tênis Democrata Pace Masculino Versátil Calce Fácil Leve"
"DM653101001AACNCN41330";0;419.28;"Democrata";"Tênis Democrata Pace Masculino Versátil Calce Fácil Leve"
"DM653101001AACNCN42331";0;419.28;"Democrata";"Tênis Democrata Pace Masculino Versátil Calce Fácil Leve"
"DM653101001AACNCN43332";0;419.28;"Democrata";"Tênis Democrata Pace Masculino Versátil Calce Fácil Leve"
"DM653101005CTCNCN39333";1;419.28;"Democrata";"Tênis Democrata Pace Masculino Versátil Calce Fácil Leve"
"DM653101005CTCNCN40334";0;419.28;"Democrata";"Tênis Democrata Pace Masculino Versátil Calce Fácil Leve"
"DM653101005CTCNCN41335";0;419.28;"Democrata";"Tênis Democrata Pace Masculino Versátil Calce Fácil Leve"
"DM653101005CTCNCN42336";0;419.28;"Democrata";"Tênis Democrata Pace Masculino Versátil Calce Fácil Leve"
"DM653101005CTCNCN43337";0;419.28;"Democrata";"Tênis Democrata Pace Masculino Versátil Calce Fácil Leve"
"DV0001";5;367.49;"Fila";"Tenis Fila Racer Comet  Esportivo Mesh Confortável Branco/verde 38,0 Br"
"F01L00355CBRMRVMT39";0;499.99;"Fila";"Tênis Venture Tracer 2 Fila Masculino Original Street Casual"
"F01L00355CBRMRVMT40";0;499.99;"Fila";"Tênis Venture Tracer 2 Fila Masculino Original Street Casual"
"F01L00355CBRMRVMT41";0;499.99;"Fila";"Tênis Venture Tracer 2 Fila Masculino Original Street Casual"
"F01L00355CBRMRVMT42";0;499.99;"Fila";"Tênis Venture Tracer 2 Fila Masculino Original Street Casual"
"F01L00355CBRMRVMT43";0;499.99;"Fila";"Tênis Venture Tracer 2 Fila Masculino Original Street Casual"
"F01L00355CPTOOLVCZT39";6;499.99;"Fila";"Tênis Venture Tracer 2 Fila Masculino Original Street Casual"
"F01L00355CPTOOLVCZT40";0;499.99;"Fila";"Tênis Venture Tracer 2 Fila Masculino Original Street Casual"
"F01L00355CPTOOLVCZT41";0;499.99;"Fila";"Tênis Venture Tracer 2 Fila Masculino Original Street Casual"
"F01L00355CPTOOLVCZT42";0;499.99;"Fila";"Tênis Venture Tracer 2 Fila Masculino Original Street Casual"
"F01L00355CPTOOLVCZT43";0;499.99;"Fila";"Tênis Venture Tracer 2 Fila Masculino Original Street Casual"
"F01R00165CBRPTLRT38";0;457.85;"Fila";"Tênis Fila Duality 2 Masculino Esportivo Leve Confortável"
"F01R00165CBRPTLRT39";0;457.85;"Fila";"Tênis Fila Duality 2 Masculino Esportivo Leve Confortável"
"F01R00165CBRPTLRT40";0;457.85;"Fila";"Tênis Fila Duality 2 Masculino Esportivo Leve Confortável"
"F01R00165CBRPTLRT41";0;457.85;"Fila";"Tênis Fila Duality 2 Masculino Esportivo Leve Confortável"
"F01R00165CBRPTLRT42";0;457.85;"Fila";"Tênis Fila Duality 2 Masculino Esportivo Leve Confortável"
"F01R00165CBRPTLRT43";0;457.85;"Fila";"Tênis Fila Duality 2 Masculino Esportivo Leve Confortável"
"F01TR00065CMRAZLRJT37";0;457.85;"Fila";"Tênis Fila Diffusion Masculino Original Corrida Confortável"
"F01TR00065CMRAZLRJT38";0;457.85;"Fila";"Tênis Fila Diffusion Masculino Original Corrida Confortável"
"F01TR00065CMRAZLRJT39";101;457.85;"Fila";"Tênis Fila Diffusion Masculino Original Corrida Confortável"
"F01TR00065CMRAZLRJT40";94;457.85;"Fila";"Tênis Fila Diffusion Masculino Original Corrida Confortável"
